MenuID;OptionID;Locale;OptionText;BoxText
7978;0;ruRU;Великая Мать, я никогда не имел чести. Дуротан умер задолго до меня, но его героизм известен всем в моем мире. Орки Азерота обитают в месте, известном как Дуротар, названном в честь вашего сына. И... <Ты на мгновение вздохнешь и обдумаешь, что собираешься сказать Великой Матери.>;
7979;0;ruRU;Великая Мать, ты мать Дуротана?;
7981;0;ruRU;Я потерял Посох верховного мага Варгота. Вы можете заменить его?;
7982;0;ruRU;Сделайте эту гостиницу своим домом.;
7982;1;ruRU;Я хочу просмотреть ваши товары.;
7984;0;ruRU;Читайте дальше, если осмелитесь...;
7985;0;ruRU;Читайте дальше, если осмелитесь...;
7986;0;ruRU;Читайте дальше, если осмелитесь...;
7987;0;ruRU;Читайте дальше, если осмелитесь...;
7988;0;ruRU;Читайте дальше, если осмелитесь...;
7989;0;ruRU;Читайте дальше, если осмелитесь...;
7999;0;ruRU;Грек, ты попробуешь это новое оружейное масло, сделанное Ракорией?;
8001;0;ruRU;Ботинки, что у вас там сзади, что идет гладко?;
8009;0;ruRU;Продолжайте, пожалуйста.;
8010;0;ruRU;Я понимаю.;
8011;0;ruRU;Что ты сделал потом?;
8012;0;ruRU;Что произошло дальше?;
8013;0;ruRU;Я понимаю.;
8014;0;ruRU;Я хотел спросить тебя еще кое о чем.;
8021;0;ruRU;Покажи мне, что у тебя есть на продажу, "Слим".;
8023;0;ruRU;<Нажмите случайную кнопку.>;
8033;0;ruRU;Иезекииль сказал, что у тебя может быть определенная книга...;
8036;0;ruRU;<Начать аварийное отключение.>;
8040;0;ruRU;Ультрис?;
8041;0;ruRU;Кто напал на Манагорн Дуро?;
8044;0;ruRU;<подробнее>;
8046;0;ruRU;Откуда взялась эта технология?;
8057;0;ruRU;Сыр, а? Может быть, это... выдержанный сыр?;
8058;0;ruRU;Мне нужны реагенты и яды, леди.;
8059;0;ruRU;Мне нужно отремонтировать.;
8060;0;ruRU;ДА!;
8060;1;ruRU;НЕТ!;
8062;0;ruRU;Попытайтесь связаться с торговцем ветром Маридом.;
8063;0;ruRU;Дилер Хаззин, что вы можете предложить?;
8070;0;ruRU;Что ты хочешь продать, Тулуман?;
8071;0;ruRU;Торговец ветром Марид, я вернулся с новой информацией о драконах Пустоты. Я готов стать вашим деловым партнером, и за дополнительную плату я позабочусь об этой проблемной эльфийке и ее подруге-человеке.;
8072;0;ruRU;Пожалуйста, отведите меня в логово хозяина.;
8079;0;ruRU;Я хотел бы пойти на поле боя.;
8081;0;ruRU;Магистр Каринда послала меня расспросить вас о секрете Арелиона. Кого он видел?;
8082;0;ruRU;Я готов как никогда.;
8084;0;ruRU;Торговец Дунар, я хочу просмотреть ваши товары.;
8085;0;ruRU;Расскажи мне больше о нашей миссии здесь, Назгрел.;
8088;0;ruRU;Саат, я потерял хрономаяк и мне нужен новый!;
8088;1;ruRU;Мне нужен хрономаяк, Саат.;
8090;0;ruRU;<Продолжайте слушать>;
8095;0;ruRU;Покажи мне, где я могу летать.;
8096;0;ruRU;Отправьте меня в Почетный пункт!;
8096;1;ruRU;Отправьте меня на Шельф Бездны!;
8098;0;ruRU;Я хочу купить одно из этих существ.;
8100;0;ruRU;Отправьте меня в Точку Разрушения!;
8103;0;ruRU;Сделайте эту гостиницу своим домом.;
8104;0;ruRU;Я хотел бы пойти на поле боя.;
8105;0;ruRU;Я хотел бы пойти на поле боя.;
8110;0;ruRU;Научи меня путям духов.;
8110;1;ruRU;Я хочу разучить свои таланты.;
8110;2;ruRU;Я хочу знать о двойной специализации талантов.;
8111;0;ruRU;Я хотел бы продолжить обучение путям Света.;
8111;1;ruRU;Я хочу разучить свои таланты.;
8111;2;ruRU;Я хочу знать о двойной специализации талантов.;
8113;0;ruRU;<Начать аварийное отключение.>;
8115;0;ruRU;<Начать аварийное отключение.>;
8116;0;ruRU;<Начать аварийное отключение.>;
8120;0;ruRU;Что такое Эфириум?;
8121;0;ruRU;Думаю, теперь я понимаю. Могу ли я помочь с чем-нибудь из этого? Эфириум и существа пустоты также представляют угрозу для нашего выживания.;
8122;0;ruRU;Итак, какова ваша цель?;
8123;0;ruRU;Я не понимаю. Что ты имеешь в виду, Амир?;
8126;0;ruRU;Я хочу просмотреть ваши товары.;
8129;0;ruRU;Банк;
8129;1;ruRU;Мастер гиппогрифов;
8129;2;ruRU;Мастер гильдии;
8129;3;ruRU;гостиница;
8129;4;ruRU;Стабильный мастер;
8129;5;ruRU;Тренер класса;
8129;6;ruRU;Тренер по профессии;
8137;0;ruRU;Друид;
8137;1;ruRU;Охотник;
8137;2;ruRU;Маг;
8137;3;ruRU;Паладин;
8137;4;ruRU;Священник;
8137;5;ruRU;Шаман;
8137;6;ruRU;Воин;
8138;0;ruRU;Алхимия;
8138;1;ruRU;Кузнечное дело;
8138;2;ruRU;приготовление еды;
8138;3;ruRU;Чары;
8138;4;ruRU;Инжиниринг;
8138;5;ruRU;Первая помощь;
8138;6;ruRU;Ловит рыбу;
8138;7;ruRU;Травничество;
8138;8;ruRU;Надпись;
8138;9;ruRU;Ювелирное дело;
8138;10;ruRU;Кожевничество;
8138;11;ruRU;Добыча;
8138;12;ruRU;Скиннинг;
8138;13;ruRU;Портняжное дело;
8161;0;ruRU;Иди на волю, старейшина. Верните духов в свое племя.;
8162;0;ruRU;Иди на волю, старейшина. Верните духов в свое племя.;
8163;0;ruRU;Иди на волю, старейшина. Верните духов в свое племя.;
8172;0;ruRU;Большие?;
8179;0;ruRU;Что вы могли бы продавать?;
8185;0;ruRU;Мастер дракондора;
8185;1;ruRU;Мастер гильдии;
8185;2;ruRU;гостиница;
8185;3;ruRU;Стабильный мастер;
8185;4;ruRU;Тренер класса;
8185;5;ruRU;Тренер по профессии;
8196;0;ruRU;Друид;
8196;1;ruRU;Охотник;
8196;2;ruRU;Маг;
8196;3;ruRU;Паладин;
8196;4;ruRU;Священник;
8196;5;ruRU;Негодяй;
8196;6;ruRU;Чернокнижник;
8205;0;ruRU;Алхимия;
8205;1;ruRU;Кузнечное дело;
8205;2;ruRU;приготовление еды;
8205;3;ruRU;Чары;
8205;4;ruRU;Инжиниринг;
8205;5;ruRU;Первая помощь;
8205;6;ruRU;Ловит рыбу;
8205;7;ruRU;Травничество;
8205;8;ruRU;Надпись;
8205;9;ruRU;Ювелирное дело;
8205;10;ruRU;Кожевничество;
8205;11;ruRU;Добыча;
8205;12;ruRU;Скиннинг;
8205;13;ruRU;Портняжное дело;
8207;0;ruRU;Мне нужен новый фазовращатель, профессор.;
8213;0;ruRU;Я хочу купить одно из этих существ.;
8218;0;ruRU;Я хотел бы драться на арене.;
8227;0;ruRU;Ладно, маффины, покажи мне свои маффины!;
8229;0;ruRU;Я готов лететь! Возьми меня, дракон!;
8234;0;ruRU;Я потерял свое Кольцо Вечного Чемпиона.;
8234;1;ruRU;Я потерял Кольцо Вечного Мудреца.;
8234;2;ruRU;Я потерял Кольцо Вечного Восстановителя.;
8234;3;ruRU;Я потерял свое Кольцо Вечного Защитника.;
8249;0;ruRU;Я хочу просмотреть ваши товары.;
8255;0;ruRU;Я хотел бы пойти на поле боя.;
8259;0;ruRU;Что у тебя есть на продажу, Оронок?;
8259;1;ruRU;Я готов выслушать твою историю, Оронок.;
8268;0;ruRU;Пожалуйста, научите меня.;
8275;0;ruRU;Я ищу обучение верховой езде.;
8276;0;ruRU;Я найду твоих мальчиков и шифр, Оронок.;
8277;0;ruRU;Что теперь с шифром? А ваши мальчики?;
8278;0;ruRU;Продолжайте, пожалуйста.;
8279;0;ruRU;Но что? Что такое, Оронок?;
8280;0;ruRU;Откуда ты все это знаешь?;
8281;0;ruRU;Как найти шифр?;
8282;0;ruRU;Таверна на краю света;
8282;1;ruRU;Банк;
8282;2;ruRU;гостиница;
8282;3;ruRU;Мастер полетов;
8282;4;ruRU;Почтовый ящик;
8282;5;ruRU;Стабильный мастер;
8282;6;ruRU;Военачальник;
8282;7;ruRU;Тренер по профессии;
8282;8;ruRU;Мана Ткацкий станок;
8282;9;ruRU;Алхимическая лаборатория;
8282;10;ruRU;Торговец драгоценными камнями;
8288;0;ruRU;Мне нужна помощь другого охотника за духами, Ар'тора.;
8298;0;ruRU;Можешь наложить заклинание, чтобы помочь мне дышать и двигаться под водой?;
8301;0;ruRU;Борак, мне нужен еще один пучок кровопийцы.;
8301;1;ruRU;Мне нужна другая маскировка, Борак. Я потерял последнюю.;
8303;0;ruRU;Мне нужен еще один отказ!;
8304;0;ruRU;Я готов к испытательному полету!;
8304;1;ruRU;Отвезите меня в Поющий хребет!;
8304;2;ruRU;Отведи меня в Лагерь Разана!;
8304;3;ruRU;Отведи меня в Рууанскую пустошь!;
8304;4;ruRU;Я хочу полететь в старое место!;
8304;5;ruRU;Я хочу полететь в старое место!;
8306;1;ruRU;Почему ты так далеко от станции Тошли?;
8315;0;ruRU;Алдор Банк;
8315;1;ruRU;Скрайерс Банк;
8317;0;ruRU;Алдор Инн;
8317;1;ruRU;Скрайерс Инн;
8320;0;ruRU;Алдор Банк;
8320;1;ruRU;Алдор Инн;
8320;2;ruRU;Скрайерс Банк;
8320;3;ruRU;Скрайерс Инн;
8321;0;ruRU;Конюшня Алдоров;
8321;1;ruRU;Скрайерс конюшня;
8323;0;ruRU;Военачальники Альянса;
8323;1;ruRU;Военачальники Орды;
8323;2;ruRU;Мастера битвы на арене;
8326;0;ruRU;Алхимия;
8326;1;ruRU;Кузнечное дело;
8326;2;ruRU;приготовление еды;
8326;3;ruRU;Чары;
8326;4;ruRU;Первая помощь;
8326;5;ruRU;Ювелирное дело;
8326;6;ruRU;Кожевничество;
8326;7;ruRU;Скиннинг;
8336;0;ruRU;Я принес известие от лорда Иллидана.;
8338;0;ruRU;Ах, как хорошо, что ты пришел, Рууск. Спасибо и до свидания.;
8339;0;ruRU;Нужно ли мне вдаваться во все кровавые подробности? Думаю, нам обоим хорошо известно, что лорд Иллидан делает с теми, кто противится его слову. Теперь я должен идти! Прощай, Рууск! Навсегда...;
8340;0;ruRU;Очень хорошо. Я вернусь в Черный храм и уведомлю лорда Иллидана о вашем нежелании выполнить его желание. Я предлагаю вам договориться с вашими подчиненными и сообщить им, что вы скоро покинете этот мир.;
8341;0;ruRU;Возможно, ты не слышал меня, Рууск. Я отдаю тебе приказ от самого Иллидана!;
8342;0;ruRU;Фрагмент шифра должен быть перемещен. Доставьте его Зулухеду.;
8345;0;ruRU;Контроль сотворенного элементаля воды.;
8346;0;ruRU;Управляйте человеческим зарядным устройством.;
8347;0;ruRU;Священник-человек;
8348;0;ruRU;Управляйте магом-человеком;
8349;0;ruRU;Контроль короля Ллейна;
8350;0;ruRU;Я готов, Оронок. Давайте уничтожим Цируха и освободим стихии!;
8354;0;ruRU;Управляйте орком-ворчуном;
8355;0;ruRU;Управление вызванным демоном;
8356;0;ruRU;Верните рюкзак Флэнис.;
8357;0;ruRU;Таверна на краю света;
8357;1;ruRU;Банк;
8357;2;ruRU;гостиница;
8357;3;ruRU;Мастер полетов;
8357;4;ruRU;Почтовый ящик;
8357;5;ruRU;Стабильный мастер;
8357;6;ruRU;Военачальник;
8357;7;ruRU;Тренер по профессии;
8357;8;ruRU;Мана Ткацкий станок;
8357;9;ruRU;Алхимическая лаборатория;
8357;10;ruRU;Торговец драгоценными камнями;
8362;0;ruRU;Контроль орка-некролита;
8365;0;ruRU;Военачальники Альянса;
8365;1;ruRU;Военачальники Орды;
8366;0;ruRU;Контрольный орк-волк;
8367;0;ruRU;Контроль орка-чернокнижника;
8368;0;ruRU;Вождь управления Блэкхэнд;
8371;0;ruRU;Обыщите труп в поисках рюкзака Кагроша.;
8375;1;ruRU;Сделайте эту гостиницу своим домом.;
8375;2;ruRU;Я хочу просмотреть ваши товары.;
8376;0;ruRU;Обучите меня.;
8380;0;ruRU;Обучите меня.;
8382;0;ruRU;Обучите меня.;
8383;0;ruRU;Хильдагард, мне нужны новые очки.;
8383;1;ruRU;Хильдагард, мне нужны новые очки.;
8387;0;ruRU;Я хочу просмотреть ваши товары.;
8391;1;ruRU;Верните меня в мое время.;
8392;0;ruRU;Зорус, мне нужны новые очки.;
8392;1;ruRU;Зорус, мне нужны новые очки.;
8393;0;ruRU;Продолжайте, пожалуйста.;
8394;0;ruRU;Я слушаю.;
8395;0;ruRU;Интересно.;
8396;0;ruRU;Это целая история.;
8397;0;ruRU;Я слушаю, дракон.;
8398;0;ruRU;Я хотел спросить тебя еще кое о чем, Алтруис.;
8403;0;ruRU;Алхимия;
8403;1;ruRU;Кузнечное дело;
8403;2;ruRU;приготовление еды;
8403;3;ruRU;Чары;
8403;4;ruRU;Первая помощь;
8403;5;ruRU;Ювелирное дело;
8403;6;ruRU;Кожевничество;
8403;7;ruRU;Скиннинг;
8419;0;ruRU;Таверна на краю света;
8419;1;ruRU;Банк;
8419;2;ruRU;гостиница;
8419;3;ruRU;Мастер полетов;
8419;4;ruRU;Почтовый ящик;
8419;5;ruRU;Стабильный мастер;
8419;6;ruRU;Военачальник;
8419;7;ruRU;Тренер по профессии;
8419;8;ruRU;Мана Ткацкий станок;
8419;9;ruRU;Алхимическая лаборатория;
8419;10;ruRU;Торговец драгоценными камнями;
8424;0;ruRU;Алхимия;
8424;1;ruRU;Кузнечное дело;
8424;2;ruRU;приготовление еды;
8424;3;ruRU;Чары;
8424;4;ruRU;Первая помощь;
8424;5;ruRU;Ювелирное дело;
8424;6;ruRU;Кожевничество;
8424;7;ruRU;Скиннинг;
8429;0;ruRU;Смотритель, я здесь, чтобы вести переговоры от имени Кенарийской экспедиции.;
8433;0;ruRU;Пожалуйста, научите меня.;
8435;0;ruRU;О, это не моя вина, уверяю вас.;
8436;0;ruRU;Я в порядке, спасибо тебе. Ты спрашивал обо мне?;
8437;0;ruRU;Эм, нет... нет, я совсем этого не хочу.;
8438;0;ruRU;Впечатляющий. Когда атакуем?;
8439;0;ruRU;Абсолютно!;
8441;0;ruRU;Я потерял свою Фиолетовую печатку мастера-убийцы.;
8441;1;ruRU;Я потерял свою Фиолетовую печать Архимага.;
8441;2;ruRU;Я потерял свою фиолетовую печать Великого Защитника.;
8441;3;ruRU;Я потерял свою фиолетовую печатку Великого реставратора.;
8443;0;ruRU;Я потерял свой кор'кронский сигнальный пистолет, сэр. Можно мне еще?;
8452;0;ruRU;Я хотел бы пойти на поле боя.;
8454;0;ruRU;У меня есть подписанный отказ! Зажги меня в Поющем хребте!;
8455;0;ruRU;Отправьте меня обратно в Зазубренный хребет.;
8455;1;ruRU;Отвези меня в Поющий хребет.;
8455;2;ruRU;Отведи меня в Пристань Разаана.;
8455;3;ruRU;Отведи меня в Рууан Вилд.;
8455;4;ruRU;Отправьте меня обратно в Вороний лес.;
8457;0;ruRU;Мне нужна еще одна Ракетница Громового Молота, Тейн.;
8458;0;ruRU;Я желаю присоединиться к битве!;
8490;0;ruRU;Очень хорошо, позвольте мне посмотреть, что у вас есть.;
8494;1;ruRU;Как сформировать команду арены?;
8497;0;ruRU;Я сражался со многими зверями, дракон. Я тебе помогу.;
8498;0;ruRU;Ваш друг?;
8499;0;ruRU;Но вы драконы! Как орки могли сделать это с тобой?;
8510;0;ruRU;Да, Скрайер, ты можешь обладать мной;
8519;0;ruRU;Обучите меня.;
8523;0;ruRU;Противогаз Скверноносного был уничтожен, у вас есть еще один?;
8523;1;ruRU;Вайлдлорд, кажется, я потерял сигнал друида.;
8530;0;ruRU;Покажи мне, что у тебя есть на продажу.;
8531;0;ruRU;Покажи мне, что у тебя есть на продажу.;
8532;0;ruRU;Покажи мне, что у тебя есть на продажу.;
8539;0;ruRU;Я готов, Анхорит. Начнем экзорцизм.;
8540;0;ruRU;Я хочу отучиться от Мастерства Эликсира.;
8540;1;ruRU;Я снова выучился на алхимика. Я хочу специализироваться на эликсирах.;
8542;0;ruRU;Я хочу разучиться мастерству трансмутации.;
8542;1;ruRU;Я снова выучился на алхимика. Я хочу специализироваться на трансмутациях.;
8544;0;ruRU;<назад>;
8545;0;ruRU;Я не буду спорить с вами, но я хотел бы увидеть ваши товары.;
8548;0;ruRU;Алдорский торговец драгоценными камнями;
8548;1;ruRU;Провидец, торговец драгоценными камнями;
8553;0;ruRU;Я ищу обучение верховой езде.;
8558;0;ruRU;Покажи мне, где я могу летать.;
8560;0;ruRU;Покажи мне, где я могу летать.;
8568;1;ruRU;Мне нужен новый свисток сиротского эльфа крови.;
8568;2;ruRU;Мне нужен новый дренейский свисток для сирот.;
8568;3;ruRU;Я потерял свой дренейский сиротский свисток!;
8568;4;ruRU;Я потерял свой сиротский свисток эльфа крови!;
8590;0;ruRU;Топор;
8590;1;ruRU;Лук;
8590;2;ruRU;Кулачное оружие;
8590;3;ruRU;Пистолет;
8590;4;ruRU;Древковое оружие;
8590;5;ruRU;Сотрудники;
8590;6;ruRU;Брошенный;
8591;0;ruRU;Я бы хотел немного потренироваться с оружием;
8591;1;ruRU;Чему могут научить другие мастера оружия?;
8611;0;ruRU;Топор;
8611;1;ruRU;Арбалет;
8611;2;ruRU;Кулачное оружие;
8611;3;ruRU;Пистолет;
8611;4;ruRU;Булава;
8611;5;ruRU;Сотрудники;
8612;0;ruRU;Я бы хотел немного потренироваться с оружием;
8612;1;ruRU;Чему могут научить другие мастера оружия?;
8615;0;ruRU;Я потерял свой свисток.;
8616;0;ruRU;Да... да, это я.;
8617;0;ruRU;Да старший. Расскажите мне больше о книге.;
8622;0;ruRU;Я ищу обучение верховой езде.;
8623;0;ruRU;Покажи мне своих грифонов, Брунн.;
8628;0;ruRU;Обучите меня.;
8646;0;ruRU;Обучите меня.;
8646;2;ruRU;Позвольте мне просмотреть ваши товары.;
8647;0;ruRU;Мне хочется, чтобы Гуг починил доспехи. Может, мне что-нибудь купить.;
8648;0;ruRU;Что у вас есть на продажу?;
8649;0;ruRU;Что у тебя есть на продажу, Рампус?;
8650;0;ruRU;Я готов присоединиться к тебе в битве, Кси'ри.;
8656;0;ruRU;Я хотел бы тренироваться.;
8658;0;ruRU;Я хотел бы тренироваться.;
8660;0;ruRU;<Призывает Геззарак Охотницу.>;
8660;1;ruRU;<Призывает Темнокрикуна Аккарая.>;
8660;2;ruRU;<Призвать Каррога.>;
8660;3;ruRU;<Призывает Ваккиза Ветрокрыла.>;
8661;0;ruRU;Покажи мне свой ассортимент, э... вещей.;
8664;0;ruRU;Покажи мне, что у тебя есть на продажу.;
8671;0;ruRU;Поместите 35 апекситовых осколков в призму.;
8672;0;ruRU;Купите 1 Нестабильный флакон зверя по цене 10 апекситовых осколков.;
8672;1;ruRU;Купите 5 Unstable Flasks of the Beast по цене 50 апекситовых осколков.;
8673;0;ruRU;Воспользуйтесь кристалгорном Скверны, чтобы совершить еще одну покупку.;
8674;0;ruRU;Воспользуйтесь кристалгорном Скверны, чтобы совершить еще одну покупку.;
8675;0;ruRU;Воспользуйтесь хрустальной кузницей Баш'ира, чтобы совершить еще одну покупку.;
8676;0;ruRU;Воспользуйтесь хрустальной кузницей Баш'ира, чтобы совершить еще одну покупку.;
8677;0;ruRU;Купите 1 Нестабильный флакон колдуна по цене 10 апекситовых осколков.;
8677;1;ruRU;Купите 5 нестабильных настоев колдуна по цене 50 апекситовых осколков.;
8679;0;ruRU;Кронк, расскажи мне о заряженных кристаллических фокусах.;
8683;0;ruRU;Сквак!;
8685;0;ruRU;Поместите 35 апекситовых осколков рядом с яйцом дракона, чтобы взломать его.;
8687;0;ruRU;<Призывает Терокка.>;
8687;1;ruRU;<Призывает Терокка.>;
8689;0;ruRU;Поместите 35 апекситовых осколков рядом с яйцом дракона, чтобы взломать его.;
8690;0;ruRU;Поместите 35 апекситовых осколков рядом с яйцом дракона, чтобы взломать его.;
8691;0;ruRU;Поместите 35 апекситовых осколков рядом с яйцом дракона, чтобы взломать его.;
8692;0;ruRU;Я хотел бы просмотреть ваши товары.;
8695;0;ruRU;Как ты смеешь задавать вопросы надсмотрщику Драконьей Пасти!;
8697;0;ruRU;Ну да.;
8698;0;ruRU;Кто эти участники торгов?;
8699;0;ruRU;Пожалуйста, продолжайте.;
8700;0;ruRU;Кто говорит обо мне? Ты о чем, сломался?;
8701;0;ruRU;Я здесь ради вас, надзиратель.;
8703;0;ruRU;Вставьте апекситовый осколок и начните!;
8704;0;ruRU;Вставьте 35 апекситовых осколков и начните!;
8710;0;ruRU;Позвольте мне просмотреть ваши товары.;
8713;0;ruRU;Я готов, Акама.;
8713;1;ruRU;Мы готовы сразиться с Иллиданом.;
8716;0;ruRU;Позвольте мне просмотреть ваши товары.;
8717;0;ruRU;Позвольте мне просмотреть ваши товары.;
8718;0;ruRU;Да, я бы с удовольствием прокатился до Пристани Блэквинда.;
8718;1;ruRU;Да, я бы с удовольствием прокатился до Пристани Блэквинда.;
8719;0;ruRU;Абсолютно! Отправьте меня на аванпост Стражи Неба.;
8719;1;ruRU;Абсолютно! Отправьте меня на аванпост Стражи Неба.;
8721;0;ruRU;Позвольте мне просмотреть ваши товары.;
8722;0;ruRU;Позвольте мне просмотреть ваши товары.;
8723;0;ruRU;Позвольте мне просмотреть ваши товары.;
8724;0;ruRU;Позвольте мне просмотреть ваши товары.;
8725;0;ruRU;Я посланник Бальтаса. Он послал меня за безупречной магической сущностью.;
8725;1;ruRU;Начните ритуал.;
8726;0;ruRU;Джо'насс, дай мне посмотреть, что ты можешь предложить.;
8731;0;ruRU;Я хотел бы тренироваться.;
8732;0;ruRU;Я хотел бы тренироваться.;
8733;0;ruRU;Я хотел бы тренироваться.;
8737;0;ruRU;Позвольте мне просмотреть ваши товары.;
8749;1;ruRU;Я готов. Отведите меня в Зал Командования.;
8750;1;ruRU;Отведи меня к другим Поклявшимся Смерти, Олум.;
8750;2;ruRU;Я готов. Отведите меня в Зал Командования.;
8751;0;ruRU;У меня есть знаки, которые нужно выкупить.;
8752;0;ruRU;У меня есть знаки, которые нужно выкупить.;
8754;0;ruRU;Я заинтересован в покупке нового дракона.;
8761;0;ruRU;Можешь снова рассеять светоотражающую пыль?;
8762;0;ruRU;Ваша пропаганда на меня не подействует. Выплескивай свою предательскую грязь в другом месте, предатель!;
8763;0;ruRU;Кто такой Всадник без головы?;
8767;0;ruRU;Где сейчас дирижабль до Подгорода?;
8767;1;ruRU;Где сейчас дирижабль до Гром'гола?;
8770;0;ruRU;Я хочу просмотреть ваши товары.;
8771;0;ruRU;Я хочу просмотреть ваши товары.;
8772;0;ruRU;Я хочу просмотреть ваши товары.;
8774;0;ruRU;Ждать! Я хочу кофе!;
8775;0;ruRU;Вы дали экипажу маскировку?;
8782;0;ruRU;Леди Джайна попросила меня поговорить с вами об использовании грифона для обследования острова Альказ.;
8783;0;ruRU;Что с твоими сумасшедшими очками?;
8783;1;ruRU;Что за клуб "Пиво месяца"?;
8783;2;ruRU;Обмен билетов;
8783;3;ruRU;Позвольте мне просмотреть ваши товары.;
8784;0;ruRU;Я бы хотел что-нибудь выпить.;
8784;1;ruRU;Я слышал, ты отличный повар.;
8785;0;ruRU;Я хотел бы узнать больше.;
8789;0;ruRU;Кто этот Бадд?;
8789;1;ruRU;Интересная у вас бригада....;
8789;2;ruRU;Вау! Что это за запах?;
8802;0;ruRU;Я хотел бы тренироваться.;
8803;0;ruRU;Мне нужна выпивка, Кут.;
8806;1;ruRU;Сделайте эту гостиницу своим домом.;
8806;2;ruRU;Я хочу просмотреть ваши товары, Хейзел.;
8808;0;ruRU;Мне нужны некоторые компоненты, Серели.;
8826;0;ruRU;Обучите меня.;
8826;1;ruRU;Покажи мне, что у тебя есть на продажу.;
8833;1;ruRU;Сделайте эту гостиницу своим домом.;
8833;2;ruRU;Что ты ешь, Селеста?;
8837;0;ruRU;У меня больше нет отремонтированного водолазного снаряжения. У вас есть запасной?;
8846;0;ruRU;Ты можешь отправить меня в Терамор? У меня срочное сообщение для леди Джайны от короля Ринна.;
8851;0;ruRU;Вы выглядите интеллигентным человеком. Почему бы вам не прочитать одну из этих брошюр и не подумать над ней?;
8852;0;ruRU;Капитан, я каким-то образом потерял командный знак отличия.;
8866;0;ruRU;Обучите меня.;
8867;0;ruRU;Обучите меня.;
8868;0;ruRU;Обучите меня.;
8870;0;ruRU;Верховный палач Ансельм хочет получить отчет о ситуации.;
8879;0;ruRU;Верховный палач Ансельм запрашивает ваш отчет.;
8884;2;ruRU;Сделайте эту гостиницу своим домом.;
8884;3;ruRU;Позвольте мне просмотреть ваши товары.;
8886;0;ruRU;Сержант, одолжите мне свою подзорную трубу.;
8891;0;ruRU;Позовите Всадника без головы.;
8894;0;ruRU;Мне нужно лететь в Официальное дело Ветрокрылых!;
8894;1;ruRU;Мне нужна летучая мышь, чтобы перехватить подкрепление Альянса.;
8898;0;ruRU;Вождь Аштотем, я потерял жетон, который вы мне дали.;
8899;0;ruRU;Пожалуйста, одолжите мне ту подзорную трубу.;
8903;0;ruRU;Сделайте эту гостиницу своим домом.;
8908;0;ruRU;Я потерял свою маскировку ворга.;
8912;0;ruRU;Сделайте эту гостиницу своим домом.;
8912;1;ruRU;Я хочу просмотреть ваши товары.;
8917;0;ruRU;Так как же такой гном, как ты, оказался в таком месте?;
8918;0;ruRU;Я потерял свою маскировку ворга.;
8932;0;ruRU;Спасибо за беспокойство, но мы намерены исследовать Зул'Аман.;
8934;0;ruRU;Вам все еще нужна помощь с доставкой кегов из Караноса?;
8934;1;ruRU;Можно мне еще один гоночный баран?;
8934;2;ruRU;Можно мне еще один гоночный баран?;
8934;3;ruRU;Можно мне еще один гоночный баран?;
8934;4;ruRU;Я хочу участвовать в гонках за жетонами!;
8953;0;ruRU;Я готов работать для вас сегодня! Дай мне хорошее!;
8954;0;ruRU;Сэр, мне нужен еще один летательный аппарат...;
8955;0;ruRU;У меня есть еще один вопрос.;
8958;1;ruRU;Я получу бесплатный маунт?;
8958;2;ruRU;Как мне заставить мой баран работать быстрее?;
8958;3;ruRU;Что за разные скорости?;
8958;4;ruRU;Могу ли я утомить своего барана?;
8958;5;ruRU;Все это звучит очень сложно...;
8958;6;ruRU;Скажи, у тебя случайно не оказалось лишнего повода...;
8959;2;ruRU;У меня есть еще один вопрос.;
8960;0;ruRU;Скажи, у тебя случайно не оказалось лишнего повода...;
8960;1;ruRU;У меня есть еще один вопрос.;
8961;0;ruRU;У меня есть еще один вопрос.;
8962;0;ruRU;У меня есть еще один вопрос.;
8963;0;ruRU;У меня есть еще один вопрос.;
8967;0;ruRU;У меня есть еще один вопрос.;
8968;0;ruRU;Что с твоими сумасшедшими очками?;
8968;1;ruRU;Пиво месяца клуба?;
8968;2;ruRU;Обмен билетов;
8968;3;ruRU;Позвольте мне просмотреть ваши товары.;
8971;0;ruRU;Я хочу просмотреть ваши товары.;
8972;0;ruRU;Я хочу просмотреть ваши товары.;
8976;1;ruRU;Можно мне еще один гоночный баран?;
8976;2;ruRU;Можно мне еще один гоночный баран?;
8976;3;ruRU;Можно мне еще один гоночный баран?;
8976;4;ruRU;Я хочу участвовать в гонках за жетонами!;
8982;0;ruRU;Эм... что это было?;
8991;0;ruRU;Официальное дело Лиги исследователей, МакГойвер. Отведи меня на аванпост Лиги исследователей!;
8991;1;ruRU;Официальное дело Лиги исследователей, МакГойвер. Отведи меня на аванпост Лиги исследователей!;
8991;2;ruRU;Уолт послал меня за слитками темного железа.;
8994;0;ruRU;Постукивание по бочонку;
8994;1;ruRU;Еда, напиток;
8994;2;ruRU;Жетоны и сувениры;
8994;3;ruRU;Баран Гонки;
8994;4;ruRU;Пиво месяца клуб;
8994;5;ruRU;Атаки дворфов Черного Железа;
8995;0;ruRU;Постукивание по бочонку;
8995;1;ruRU;Жетоны и сувениры;
8995;2;ruRU;Баран Гонки;
8995;3;ruRU;Пиво месяца клуб;
8995;4;ruRU;Атаки дворфов Черного Железа;
8996;0;ruRU;Постукивание по бочонку;
8996;1;ruRU;Еда, напиток;
