10365;"Пылающий Легион в сговоре с Келем? Ха! Ворен'талю предстоит немало потрудиться, узнав эту информацию.$B$BВы думаете, тысячи паломников, прибывших из Азерота, хотят вступить в союз с Пылающим Легионом? Думаю, нет!"
10366;"$N, я ждал тебя. $B$BTуллас воспел тебе дифирамбы, и я горю желанием продолжить твое обучение на пути Света. Когда вы будете готовы лучше понять свои способности и силу, я буду направлять вас."
10367;"Благодарю вас, $N. Мой народ скоро будет свободен благодаря тебе."
10368;"Я чувствую это, $N! Духи возвращаются к нам."
10369;"Это правда, $N. Когда-то я был Наладу, Хранителем Земли.$B$BИменно я предал других старейшин Отбросов в обмен на пустые обещания силы. Теперь ты можешь презирать меня, если хочешь. Важно то, что мое племя снова свободно и что духи вернулись к нам. $B$BI не присоединится к остальному племени, но теперь я могу умереть спокойно. Пусть дух земли найдет нового слугу среди моих братьев."
10371;"Ха! Итак, вы слышали о моем вызове, не так ли? $B$BСадитесь и слушайте. Выпейте и насладитесь... потому что это может быть последним."
10372;"Я уже начал задаваться вопросом, получил ли Зеланис это письмо. $B$BХорошо. Давай приступим к работе."
10373;"Добро пожаловать в Чумные земли, герой. Это одна из самых опасных границ в Азероте, особенно с учетом надвигающейся угрозы Плети на севере и северо-востоке. Я рад слышать, что громкий зов долга и служения высшему благу не остался без внимания! здесь, на краю Чумных земель."
10374;"Добро пожаловать в Чумные земли, герой. Это одна из самых опасных границ в Азероте, с надвигающейся угрозой Плети к востоку от нас, а затем еще дальше на восток оттуда. Я рад слышать, что зов долга и служения Орде не остался без внимания!$B$BЕсли вы готовы запачкать руки, то здесь, на край Чумных земель."
10379;"Ах. хорошо, еще один пришел. Время может не иметь значения для меня, но для вас оно имеет существенное значение. Вам предстоит многому научиться, и я многому хочу вас научить. Вы просто должны доказать свою ценность. Сделайте это, и вы будете очень вознаграждены."
10380;"Это делается тогда. Мы приходим сюда, выслеживаем их и убиваем по приказу наших хозяев. Пощады не дается и не ожидается.$B$BИногда заставляет задуматься."
10381;"Плохие новости, которые вы приносите, наполняют мое сердце печалью. Два наших злейших врага объединяют свои силы, и один из самых дорогих сыновей Шаттрата сбился с пути."
10382;"Рад встрече, $c. Я рад, что этот суровый старый гном наконец-то счел нужным прислать нам помощь!"
10384;"<Вы протягиваете ячейку с данными, чтобы Амир мог прочитать планы.>$B$BНичего... Будь они прокляты! Они умны, но не так умны, как Амир!$B$BТо, о чем я собираюсь вас попросить, довольно опасно. Я пойму, если ты не захочешь продолжать, плотоядный."
10385;"Причина существования Протектората теперь полностью осознана. Они здесь, чтобы стать Пустотой!$B$BОни манипулируют энергией Бездны в этой манагорне, чтобы связать свою собственную энергию с существом, известным как сталкер-нексус.$B$BОни, несомненно, используют протоускоритель для завершения трансформации."
10388;"Ах, $N, вы пришли как раз вовремя. Наши разведчики обнаружили, что позиции Легиона на гребне позади нас на самом деле являются «лагерями-кузницами». Именно там демоны строят своих адских похитителей Скверны. Если мы быстро выступим против них, мы можем сорвать их производство!"
10389;"Браво, $N. Я знал, что ты победишь! Поражение Легиона все ближе!"
10390;"Молодец, $c, теперь на один кузнечный лагерь меньше, о чем нам нужно беспокоиться. Легиону потребуется некоторое время, чтобы восстановить работоспособность этого объекта. Вы только что купили нам единственное, чего у нас не хватило - время."
10391;"Я знал, что у тебя есть дух, $N, но на этот раз ты превзошел себя! Мы слышали, как отсюда рвались эти жалкие пушки! Это должно научить Легион не недооценивать Сынов Дуротара!"
10392;"Слава древним, ты сделал это, $N! Легион потерпел ужасное поражение, и Траллмар снова в безопасности. Ах, если бы у меня была хоть сотня воинов с твоим сердцем и хитростью, эта изломанная земля была бы уже приручена! Я приветствую вас. $B$B<Назгрел решительно приветствует вас>"
10393;"Вы были правы, что обратили на это мое внимание. Это может быть производственный заказ на дополнительных скверноботов или новый план атаки! Это займет некоторое время, чтобы расшифровать. Оставь меня. Я позову тебя, когда узнаю больше. $B$B<Магистр Кровавый Ястреб кивает вам, когда вы поворачиваетесь, чтобы уйти> $B$BВы сообразительны, $N. Я буду с интересом наблюдать за вашим прогрессом."
10394;"Что ж, должен сказать, я впечатлен, $N. Я не думал, что у тебя хватит характера для этой миссии. Отличная работа. Молодец, правда."
10395;"Вам повезло, что вы перехватили это послание, $N. Хотя мне потребуется некоторое время, чтобы расшифровать его, я уже чувствую ненависть и настойчивость, вплетенные в этот свиток. Боюсь, истинные мотивы Легиона в этой стране скоро станут очевидными...$B$BДайте мне минутку, чтобы расшифровать этот текст. $B$B<Варп-провидец Крив начинает читать демоническое послание>"
10396;"Я должен передать это тебе, $N, ты прирожденный боец! Эти деревенщины из Орды никогда не узнают, как близко они подошли к концу. Требуется настоящий характер, чтобы идти навстречу опасности от имени своих врагов. Именно такая честь и преданность скрепляют Альянс! $B$B<Фельдмаршал Брок решительно приветствует вас.>"
10397;"Отличная работа! Это должно резко сократить количество демонов, пытающихся забраться к нам в зад. Я не могу отблагодарить вас за вашу помощь здесь, $N."
10399;"Я предвидел эту великую победу, $N. Благословенная наару улыбается вам в этот день."
10400;"Слава Свету, я знал, что ты это сделаешь! Араззиуса и его приспешников больше нет! Скоро Легион побежит домой, и этот потрепанный мир снова станет безопасным. Потом, когда справедливость восторжествует, мы тоже сможем вернуться домой. $B$BСпасибо, $N - Альянс и Сыны Лотара чествуют тебя в этот день!"
10403;"Ты пришел помочь моему племени, $r? Как необычно. Немногие в этой стране заботятся о судьбе Сломленных."
10404;"Вы нанесли мощный удар врагам Света, $N. Примите мою благодарность так же, как и благодарность Алдоров."
10405;"Превосходно! Теперь о калибровке устройства."
10406;"Благодаря тебе их планы рушатся! Теперь осталось только одно... Салхадаар."
10407;"Ваша преданность нашему делу образцова, $N. С камнем телепортации Сокретара в нашем распоряжении остается сделать только одно."
10408;"Прошла тысяча лет, а может и больше, с тех пор, как Салхадаар начал свой крестовый поход, чтобы истребить все, что встанет на его пути. С трудом верится, что мы видим его в последний раз... Ты оказал нам всем большую услугу, $N, и за это будешь вознагражден."
10409;"Готово, $N. Сокретар уничтожен. $B$BI и остальные оправятся от наших ран, $N. Однако ярость магии Сокретара была слишком велика для юной Кайлан. Даже моя самая сильная молитва не смогла поднять его. $B$BНевыносимо жаль, что такой молодой человек пал в бою. Однако, в конце концов, его воля оказалась достаточно сильной, чтобы оправиться от порчи Легиона, и мы можем найти в этом утешение."
10410;"Сокретар... Я помню это имя. Когда-то он был известным воином Света, и гордость была его единственным недостатком."
10411;"Надеюсь, еще не поздно. Вы заметили какие-либо аномально большие слизи в области, куда стекают отходы Бездны, или рядом с ней?"
10412;"Молодец, $N. В конце концов, вы можете оказаться полезным союзником."
10413;"КАКИЕ!? Вы столкнулись с ужасом пустоты? И жил?! Невероятно!$B$BЭтот образец на вес золота. Такая находка заслуживает награды."
10414;"Да... Численность Келя продолжает сокращаться, а наша численность продолжает расти.$B$B<Это задание можно повторять, пока не станет Уважение.>"
10415;"Превосходно! Все, кто противостоит нам, будут раздавлены!$B$B<Этот квест можно повторить, пока не станет Уважение.>"
10416;"Как и было обещано, $N. Вся грубая сила книги, сконцентрированная в одной руне."
10417;"Это тревожно. Ущерб намного серьезнее, чем я думал. Я могу послать в Штормовой шпиль за кое-какими инструментами для начала ремонта, но это бесполезно, если мы не выясним, что именно повреждает оборудование."
10418;"Район уже выглядит чище. Купола весьма полезны, но главный недостаток — это безудержный рост, который они поощряют в некоторых местах, ускоряя рост и размножение местных видов."
10419;"Сила, заключенная в этом томе, огромна. Тем не менее, человек с ясным умом легко сжимает ее в одну руну."
10420;"Наблюдайте, как грязные материалы распадаются. Смотрите, как металл превращается в пыль. $B$BСвет очищает все, и остается только чистейший осадок."
10421;"Материалы Скверны удалены из этого мира. Остается только остаток Света."
10422;"Спасибо, $N. Тиралиус сильно пострадал, но мы думаем, что он справится.$B$BОн упомянул поля тюрем, очень похожие на ту, из которой вы его спасли. Тюрьмы полны существ со всей вселенной!$B$BМы свяжемся с вами, если возникнет необходимость взломать их. Консорциум уже выразил некоторую заинтересованность в отправке некоторых команд и работает над технологией, позволяющей взломать блокировки Ethereum."
10423;"<Вы представляетесь и сообщаете о результатах диагностики Мердада в ЭкоКуполе Срединного Царства.>$B$BMehrdad не более чем техник, но он обладает острым вниманием к деталям. Если его наблюдения верны, то нам нужно как можно скорее провести диагностику остальных генераторов нашего купола."
10424;"Эти результаты в точности совпадают с результатами Мердада, но почему? Единственное возможное объяснение, которое я могу придумать, это то, что часть оборудования для генерации купола вышла из строя или пропала. Это может привести к значительному ослаблению куполов и нарушению баланса, как показывает диагностика."
10425;"<Командир Амир выглядит довольным.>$B$BМолодец, плотоядный! Этот солдат может стать ключом к уничтожению всей операции Эфириума."
10426;"О боже! Сосредоточение энергии купола, кажется, продолжает ускорять рост до такой степени, что это порождает крайнюю агрессию. Если мы получим возможность использовать эту технологию, мы должны быть уверены, что откалибруем ее правильно."
10427;"Превосходная работа. Я буду внимательно следить за теми, кого вы отметили, и посмотрю, созреют ли они так же быстро, как и другие формы жизни в куполе."
10428;"Моя семья... Что я сделал... Что я мог сделать?$b$bПочему я должен быть так наказан?"
10429;"Даже для существа такого размера это сердце слишком велико. Он изо всех сил пытался не отставать от гигантского тела существа. Я почти не сомневаюсь, что он умер бы, не достигнув и половины своего нормального срока службы.$B$BДаже с такими рисками я полон решимости убедить Консорциум поделиться своей технологией. Здесь слишком много обещаний, чтобы сдаваться сейчас."
10430;"Это выглядит немного необычно. Габар определенно не имел в виду Netherstorm, когда проектировал его.$B$BНе смотри так удивленно, $N. Пустоверть ручная по сравнению с некоторыми средами, в которых я работал. Тем не менее, рушащийся купол всегда вызывает беспокойство."
10431;"Ты вся помощь, которую посылает Орелис? Должно быть, он очень высокого мнения о тебе.$B$BПокончим с этим."
10432;"Это большое, $N. Очень большой!$B$BВорен'таль захочет услышать об этом как можно скорее."
10433;"Они великолепны, совершенно великолепны! Я заплачу тебе за это высшую монету! Сколько сохранить ваши услуги?"
10434;"<Вы представляетесь и говорите Ауди, что вас прислал Шаули.>$B$BAh, да, мы ждали, что кто-нибудь поможет нам, эээ, перевезти кое-какие товары."
10435;"Превосходная работа! Самая сложная часть проекта выполнена. Теперь все, что нам нужно, это способ вернуть их в Зону 52 и привлечь внимание Кенарийской экспедиции. Здесь должно хватить для собственных нужд и для получения небольшой прибыли на стороне."
10436;"Отличная работа. Вроде все в порядке. Мы готовы начать."
10437;"Превосходно. С помощью этих фрагментов мы сможем откалибровать бомбу, которая уничтожит пустотный канал на вершине Ультриса. Когда канал пустоты будет уничтожен, связь Измерения с пустотой будет разорвана, и он останется беззащитным!"
10438;"Пришло время нанести удар! Когда слеза исчезла, Измерение стало уязвимым для физических и магических атак!"
10439;"На протяжении тысячи лет все, что мы знали, это конфликты. Мы защитили наш народ от нападений как существ пустоты, так и эфириалов. $B$BТеперь один из наших самых ненавистных врагов лежит мертвым - наконец."
10440;"Мои техники немедленно приступят к ремонту. Однако подозрения Ташара в саботаже меня беспокоят. Я не могу представить никого, у кого хватило бы смелости украсть наши технологии. Во всяком случае, не тот, кто знает, на что мы способны. Возможно, пришло время запереть Штормовой шпиль."
10442;"О, Боже, ты, должно быть, та самая помощь, которую я просил несколько недель назад в Falcon Watch. У меня есть то, что нужно для начала."
10443;"О господи, вы, должно быть, та самая помощь, которую я просил у Храма Телхамата. $B$BI Я рад, что вы здесь; многое предстоит сделать, и у меня есть то, что нужно, чтобы начать."
10444;"Части бомбы. Так что мои подозрения были верны. Это не то, в чем я хотел бы быть прав."
10445;"Я просил от вас невозможного, но я ожидаю, что вы добьетесь успеха. Многое зависит от этого."
10446;"ТЫ СДЕЛАЛ ЭТО! ВЫ НАС СПАСЛИ! ВЫ СПАСЛИ АЛЛЕРИАНСКУЮ КРЕПОСТЬ!!$B$BПоскольку их силы уничтожены, их лидер мертв, а мана-бомба уничтожена, мы все теперь можем вздохнуть намного легче.$B$B$N, я никогда не видел такой самоотверженности... такой героизм! Пожалуйста, примите это от имени всех нас."
10447;"ТЫ СДЕЛАЛ ЭТО! ВЫ НАС СПАСЛИ! ВЫ СПАСЛИ СТОУНДРОМ!!$B$BС уничтожением их сил, смертью их лидера и уничтожением мана-бомбы, мы все теперь можем вздохнуть намного легче.$B$B$N, я никогда не видел такой самоотверженности... такого героизма ! Пожалуйста, примите это от имени всех нас."
10448;"Части бомбы. Так что мои подозрения были верны. Это не то, в чем я хотел бы быть прав."
10449;"О да. Кровь клана Костеглодов. Мне очень любопытны эти орки... они все еще развратные демоны прошлого, но их сила и могущество больше, чем то, что я слышал... $B$B Ну что, начнем?"
10450;"Ха! Итак, вы встречались с костогрызами, нашими развратными кузенами. Молодец, $N. Я сожалею только о том, что многие из них не смогли положить свою жизнь и пролить свою кровь, чтобы охладить мое возмущение!"
10451;"Слава Матери-Земле. Я уверен, что Вильда найдет дорогу домой. Пожалуйста, примите это в знак нашей признательности."
10455;"Это было быстро. Вы уверены, что разобрались с тем количеством, которое было необходимо?$B$BОтлично, есть еще кое-что, чем вы можете нам помочь, если хотите?"
10456;"Хороший. Посмотрим, смогу ли я соорудить из этих хвостов что-нибудь полезное.$B$BНе сомневаюсь, что Орда найдет способ пополнить свою волчью стаю, но пока мы можем вздохнуть немного легче.$B$B$ Н, если хочешь, я хотел бы попросить тебя еще кое о чем в защиту Сильванаара и Живой рощи."
10457;"Теперь, когда вы укрепили защиту рощи, я чувствую себя в большей безопасности.$B$BВы заслужили нашу благодарность и признательность, $N.$B$BКонечно, мне пришло в голову, что есть еще кое-что, о чем нам нужно позаботиться. из!"
10458;"Когда все души элементалей этого региона будут помещены в тотем, мы пообщаемся с ними и выясним, можно ли что-нибудь сделать для Долины Призрачной Луны."
10460;"Ты уверен, что это тот путь, по которому ты стремишься, $N? Это не то решение, к которому стоит относиться легкомысленно.$B$BЭто кольцо наполнено каплей из Колодца Вечности. Его сила будет возрастать по мере того, как вы докажете свою состоятельность перед Чешуей песков."
10461;"Ты уверен, что это тот путь, по которому ты стремишься, $N? Это не то решение, к которому стоит относиться легкомысленно.$B$BЭто кольцо наполнено каплей из Колодца Вечности. Его сила будет возрастать по мере того, как вы докажете свою состоятельность перед Чешуей песков."
10462;"Ты уверен, что это тот путь, по которому ты стремишься, $N? Это не то решение, к которому стоит относиться легкомысленно.$B$BЭто кольцо наполнено каплей из Колодца Вечности. Его сила будет возрастать по мере того, как вы докажете свою состоятельность перед Чешуей песков."
10463;"Ты уверен, что это тот путь, по которому ты стремишься, $N? Это не то решение, к которому стоит относиться легкомысленно.$B$BЭто кольцо наполнено каплей из Колодца Вечности. Его сила будет возрастать по мере того, как вы докажете свою состоятельность перед Чешуей песков."
10464;"Вы доказали свою ценность, $r. По крайней мере, до определенного момента. $B$B Благосклонность первого помощника Ноздорму дается нелегко."
10465;"Вы доказали свою ценность, $r. По крайней мере, до определенного момента. $B$B Благосклонность первого помощника Ноздорму дается нелегко."
10466;"Вы доказали свою ценность, $r. По крайней мере, до определенного момента. $B$B Благосклонность первого помощника Ноздорму дается нелегко."
10467;"Вы доказали свою ценность. $ Р. До определенного момента. по крайней мере.$B$BПомощь главного помощника Ноздорму не достигается быстро."
10468;"Ты действительно достойный союзник. По мере того, как вы растете в силе, растет и группа вечности!"
10469;"Ты действительно достойный союзник. По мере того, как вы растете в силе, растет и группа вечности!"
10470;"Ты действительно достойный союзник. По мере того, как вы растете в силе, растет и группа вечности!"
10471;"Ты действительно достойный союзник. По мере того, как вы растете в силе, растет и группа вечности!"
10472;"Ты един со временем, $N. Вы едины с нами. $B$BПосмотрите! Сила, превосходящая человеческое понимание, высвобождается даже из этого небольшого остатка Источника Вечности.$B$BПримите этот дар, чтобы все могли узнать о вашем завете с Чешуей Песков.... чтобы все могли узнать о вашем завете с Чешуей Песков... само время!"
10473;"Ты един со временем, $N. Вы едины с нами. $B$BПосмотрите! Сила, превосходящая человеческое понимание, высвобождается даже из этого небольшого остатка Источника Вечности.$B$BПримите этот дар, чтобы все могли узнать о вашем завете с Чешуей Песков.... чтобы все могли узнать о вашем завете с Чешуей Песков... само время!"
10474;"Ты един со временем, $N. Вы едины с нами. $B$BПосмотрите! Сила, превосходящая человеческое понимание, высвобождается даже из этого небольшого остатка Источника Вечности.$B$BПримите этот дар, чтобы все могли узнать о вашем завете с Чешуей Песков.... чтобы все могли узнать о вашем завете с Чешуей Песков... само время!"
10475;"Ты един со временем, $N. Вы едины с нами. $B$BПосмотрите! Сила, превосходящая человеческое понимание, высвобождается даже из этого небольшого остатка Источника Вечности.$B$BПримите этот дар, чтобы все могли узнать о вашем завете с Чешуей Песков.... чтобы все могли узнать о вашем завете с Чешуей Песков... само время!"
10476;"Вы начинаете доказывать свою ценность как союзника и бойца. Продолжайте хорошую работу."
10477;"Ты продолжаешь доказывать нам свою ценность, $N. Пусть твоя сила никогда не подведет тебя."
10478;"Вы продолжаете доказывать свою силу и честь, $N."
10479;"Ты действительно сильный союзник, $N. Сразиться лицом к лицу с ограми Запределья может не каждый."
10480;"Остается только воздух, $N."
10481;"Позвольте мне вознаградить вас за выполнение такой трудной задачи, герой.$B$BТеперь мы должны приступить к работе! Пожалуйста, отойдите, чтобы я мог установить тотем и высвободить души."
10482;"Отлично. Я уверен, что их потеря будет ощущаться в Цитадели Адского Пламени. Хотя этот темный бастион возвышается над нами и кажется почти непреодолимым, только такими смелыми действиями, как ты, мы сможем победить орков Скверны!"
10483;"А, вы нашли знак отличия орков Кровавой Глазницы? Хорошо — это возмутительно, что они используют против нас наши собственные символы и издеваются над нашими товарищами, павшими от этих краснокожих зверей!"
10484;"Спасибо, $N. Мое сердце опечалено, когда я вижу эти талисманы — они подчеркивают огромные потери, которые мы, Оплот Чести, понесли против орков Скверны. Но я рад видеть, что вы побеждаете их. Если мы сможем убить достаточно, возможно, мы сможем выйти из этой войны победителями."
10485;"Вы сделали это! Морк убит! Теперь у нас есть шанс сразиться с орками Скверны!$B$BСпасибо, $N. Ваша помощь военным здесь безмерна."
10486;"Это заняло не так много времени, как я думал. Вы уверены, что разобрались со столькими, сколько было необходимо?$B$BОчень хорошо, есть еще кое-что, с чем я хочу, чтобы вы нам помогли. Что-то куда более важное."
10487;"Вы не только ослабили их оборону, мы собираемся использовать эту пыль для укрепления нашей собственной защиты от Альянса."
10488;"Теперь, когда вы укрепили волков и оборону Зубчатого хребта, возможно, мы можем переключить свое внимание на более смертоносные существа, такие как огры? $B$BВы проделали хорошую работу, помогая нам здесь. Если вы решите остаться, нам может понадобиться помощь кого-то способного, такого как вы. $B$BЧто бы вы ни делали, вы заслужили мое уважение и признательность."
10489;"Хобот Stronglimb Deeproot! Ты сам его зарубил? $B$BI держу пари. Знаешь, Рексар и я ищем молодого, сильного $c, такого как ты, чтобы помочь здесь, особенно с проблемами, которые у нас постоянно возникают с ограми. Удостоверьтесь, что вы уточняете эту возможность со мной. Давай, выбирай."
10490;"Мы встречаемся снова. Я наблюдал за твоим прогрессом издалека, $c, и был доволен. очередь научиться осваивать его."
10491;"И, наконец, мы подошли к последнему из четырех великих элементов: воздуху. Считаете ли вы себя достаточно мудрым, чтобы продолжать, $N?"
10492;"Превосходно! Тогда совершим сделку. Тяжело расставаться с этой превосходной броней, но, боюсь, в ближайшее время она мне не понадобится. кусочки."
10493;"О да. Мукс будет очень доволен этим.$B$BЭти наручи были частью большого комплекта доспехов. Если вы заинтересованы в оказании мне дальнейшей помощи, я готов рассмотреть вопрос о расставании с остальными."
10494;"Вы выполнили свою часть сделки, я сдержу свою."
10495;"Наше соглашение остается в силе. Просто помните, это всего лишь вкус того, что вас ждет. Освободи меня от этой проклятой судьбы, и я вознагражу тебя предметами поистине великой силы."
10496;"Не могу поверить, что наши жизни чуть ли не лишились всего из-за дурацкого медальона! И вы уверены, что Антион упомянул Бодли?"
10497;"Это проклятие было даровано нам, но всего лишь за медальон. Лорд Вальтхалак определенно знает, как затаить обиду.$B$BМы постараемся найти оставшиеся части - надеюсь, до того, как я встречу безвременную кончину. Но перед этим давайте посмотрим на вашу награду."
10498;"Я буду скучать по тебе, $N. Я в долгу перед вами; Я думаю, что никогда не смогу вернуть его. $B$BI надеюсь, что вам понравится ваш новый шлем и нагрудник, и что он защитит вас еще долгое время."
10499;"Я действительно буду скучать по тебе, $N. У меня есть долг перед вами, который я, возможно, никогда не смогу выплатить. Пусть он защитит вас на долгие годы и поможет добиться еще больших почестей!"
10500;"Тром'ка, $c! Приятно видеть, что так много представителей Орды, таких как вы, $N, вышли, чтобы оказать поддержку в подготовке к грядущей Ан'Киражской войне. Приложенные здесь усилия обеспечат нам победу над силитидами и их злыми хозяевами, спрятанными в Ан'Кираже. тебе подходит."
10502;"Это хороший первый шаг к защите Сильванаара и рощи.$B$BПоскольку их огры не так многочисленны, Кровавый Молот дважды подумает, прежде чем напасть на нас здесь.$B$BВот если бы они были единственным кланом огров, который у нас есть беспокоиться о."
10503;"Это хороший первый шаг к защите нашей позиции здесь от огров.$B$BПоскольку их численность истреблена, Камнероги дважды подумают, прежде чем пытаться вернуть себе Крепость Громоборцев.$B$BВот если бы они были единственным кланом огров, который мы должны беспокоиться о."
10504;"Ваши действия против кланов огров Кровавого Молота и Камнерогов во многом обеспечили будущее Сильванаара. Хотя мы не стремимся расширяться за пределы этого участка земли, который мы изначально считали пустым, мы также не потерпим тех, кто уничтожит нас. Альянс."
10505;"Ваши действия против кланов огров Камнерогов и Кровавого Молота во многом обеспечили будущее Крепости Громоборцев. Мы не потерпим тех, кто помешает нашей судьбе здесь. $B$BA Поскольку вы проделали хорошую работу по уничтожению этих огров, я намерен вознаградить вас благодарностью Орды."
10506;"Я рад слышать, что это сработало. Чем меньше существ Природы должно умереть, тем лучше. , $ Н."
10507;"Вы человек огромной силы, $N. Провидцам посчастливилось считать вас своим союзником.$B$BAСлова о новой верности Келя распространится, и все больше людей увидят наши взгляды. Тот факт, что мы можем претендовать на такую решительную победу над новыми повелителями Кель'таса, ставит нас в очень выгодное положение. $B$BI не забудет ваших деяний."
10508;"Вы не перестаете меня удивлять, $N! Хорошо, что ты на нашей стороне."
10509;"Ты понятия не имеешь, что это будет значить для Провидцев, $N. Вы должны извинить меня, пока я отдышаюсь и оценю ситуацию."
10510;"О, судя по их внешнему виду, это прекрасные экземпляры. Мне не терпится распаковать свои экзаменационные инструменты и взглянуть на них по-настоящему! $B$BСпасибо!"
10511;"Что это за запах? О нет, только не говорите мне, что это отвар людоеда?!$B$BI, я почти боюсь пробовать эту штуку. Ну, что за черт? До дна!"
10512;"Ах, хахаха! Это то, о чем я думал. Я думаю, огры будут пить что угодно.$B$BГлупые, многие из них!$B$BНу, я должен сказать, хоть я и не получил свое пиво, вы дали мне отличное начало моего отпуска.$B$ Знаешь что... у нас тут полно всякой всячины, которая нам на самом деле не нужна. Могу я предложить вам кое-что?"
10513;"Слова проклятия? Никогда о них не слышал. Прислушайтесь к моему совету: пусть мертвые упокоятся. Что ты говоришь?"
